class,id_1,id_2
0,buy.net//121,www.flexshopper.com//1361
1,buy.net//132,buy.net//1789
1,buy.net//132,www.flexshopper.com//703
1,buy.net//1789,www.flexshopper.com//703
2,buy.net//1759,buy.net//93
2,buy.net//1759,www.flexshopper.com//2217
2,buy.net//1759,www.flexshopper.com//43
2,buy.net//93,www.flexshopper.com//2217
2,buy.net//93,www.flexshopper.com//43
2,www.flexshopper.com//2217,www.flexshopper.com//43
3,buy.net//1801,www.flexshopper.com//1050
4,buy.net//1836,www.amazon.com//1545
4,buy.net//1836,www.amazon.com//279
4,buy.net//1836,www.amazon.com//331
4,buy.net//1836,www.flexshopper.com//741
4,buy.net//1836,www.isupplyhub.com//451
4,www.amazon.com//1545,www.amazon.com//279
4,www.amazon.com//1545,www.amazon.com//331
4,www.amazon.com//1545,www.flexshopper.com//741
4,www.amazon.com//1545,www.isupplyhub.com//451
4,www.amazon.com//279,www.amazon.com//331
4,www.amazon.com//279,www.flexshopper.com//741
4,www.amazon.com//279,www.isupplyhub.com//451
4,www.amazon.com//331,www.flexshopper.com//741
4,www.amazon.com//331,www.isupplyhub.com//451
4,www.flexshopper.com//741,www.isupplyhub.com//451
5,buy.net//1960,www.flexshopper.com//488
5,buy.net//1960,www.flexshopper.com//884
5,buy.net//1960,www.softwarecity.ca//737
5,buy.net//1960,www.tigerdirect.com//12
5,buy.net//1960,www.vology.com//1004
5,buy.net//1960,www.vology.com//103
5,buy.net//1960,www.vology.com//1277
5,buy.net//1960,www.vology.com//1414
5,buy.net//1960,www.vology.com//1567
5,buy.net//1960,www.vology.com//1895
5,buy.net//1960,www.vology.com//1956
5,buy.net//1960,www.vology.com//235
5,buy.net//1960,www.vology.com//2778
5,buy.net//1960,www.vology.com//282
5,buy.net//1960,www.vology.com//3333
5,buy.net//1960,www.vology.com//3784
5,buy.net//1960,www.vology.com//3901
5,buy.net//1960,www.vology.com//4000
5,buy.net//1960,www.vology.com//4239
5,buy.net//1960,www.vology.com//4272
5,buy.net//1960,www.vology.com//439
5,buy.net//1960,www.vology.com//469
5,buy.net//1960,www.vology.com//521
5,buy.net//1960,www.vology.com//62
5,buy.net//1960,www.vology.com//632
5,buy.net//1960,www.vology.com//80
5,buy.net//1960,www.vology.com//807
5,buy.net//1960,www.vology.com//826
5,buy.net//1960,www.vology.com//873
5,www.flexshopper.com//488,www.flexshopper.com//884
5,www.flexshopper.com//488,www.softwarecity.ca//737
5,www.flexshopper.com//488,www.tigerdirect.com//12
5,www.flexshopper.com//488,www.vology.com//1004
5,www.flexshopper.com//488,www.vology.com//103
5,www.flexshopper.com//488,www.vology.com//1277
5,www.flexshopper.com//488,www.vology.com//1414
5,www.flexshopper.com//488,www.vology.com//1567
5,www.flexshopper.com//488,www.vology.com//1895
5,www.flexshopper.com//488,www.vology.com//1956
5,www.flexshopper.com//488,www.vology.com//235
5,www.flexshopper.com//488,www.vology.com//2778
5,www.flexshopper.com//488,www.vology.com//282
5,www.flexshopper.com//488,www.vology.com//3333
5,www.flexshopper.com//488,www.vology.com//3784
5,www.flexshopper.com//488,www.vology.com//3901
5,www.flexshopper.com//488,www.vology.com//4000
5,www.flexshopper.com//488,www.vology.com//4239
5,www.flexshopper.com//488,www.vology.com//4272
5,www.flexshopper.com//488,www.vology.com//439
5,www.flexshopper.com//488,www.vology.com//469
5,www.flexshopper.com//488,www.vology.com//521
5,www.flexshopper.com//488,www.vology.com//62
5,www.flexshopper.com//488,www.vology.com//632
5,www.flexshopper.com//488,www.vology.com//80
5,www.flexshopper.com//488,www.vology.com//807
5,www.flexshopper.com//488,www.vology.com//826
5,www.flexshopper.com//488,www.vology.com//873
5,www.flexshopper.com//884,www.softwarecity.ca//737
5,www.flexshopper.com//884,www.tigerdirect.com//12
5,www.flexshopper.com//884,www.vology.com//1004
5,www.flexshopper.com//884,www.vology.com//103
5,www.flexshopper.com//884,www.vology.com//1277
