class,id_1,id_2
0,altosight.com//0,altosight.com//11024
0,altosight.com//0,altosight.com//11026
0,altosight.com//0,altosight.com//240
0,altosight.com//0,altosight.com//2534
0,altosight.com//0,altosight.com//3076
0,altosight.com//0,altosight.com//4054
0,altosight.com//0,altosight.com//5257
0,altosight.com//0,altosight.com//6380
0,altosight.com//0,altosight.com//760
0,altosight.com//0,altosight.com//94
0,altosight.com//0,altosight.com//95
0,altosight.com//11024,altosight.com//11026
0,altosight.com//11024,altosight.com//240
0,altosight.com//11024,altosight.com//2534
0,altosight.com//11024,altosight.com//3076
0,altosight.com//11024,altosight.com//4054
0,altosight.com//11024,altosight.com//5257
0,altosight.com//11024,altosight.com//6380
0,altosight.com//11024,altosight.com//760
0,altosight.com//11024,altosight.com//94
0,altosight.com//11024,altosight.com//95
0,altosight.com//11026,altosight.com//240
0,altosight.com//11026,altosight.com//2534
0,altosight.com//11026,altosight.com//3076
0,altosight.com//11026,altosight.com//4054
0,altosight.com//11026,altosight.com//5257
0,altosight.com//11026,altosight.com//6380
0,altosight.com//11026,altosight.com//760
0,altosight.com//11026,altosight.com//94
0,altosight.com//11026,altosight.com//95
0,altosight.com//240,altosight.com//2534
0,altosight.com//240,altosight.com//3076
0,altosight.com//240,altosight.com//4054
0,altosight.com//240,altosight.com//5257
0,altosight.com//240,altosight.com//6380
0,altosight.com//240,altosight.com//760
0,altosight.com//240,altosight.com//94
0,altosight.com//240,altosight.com//95
0,altosight.com//2534,altosight.com//3076
0,altosight.com//2534,altosight.com//4054
0,altosight.com//2534,altosight.com//5257
0,altosight.com//2534,altosight.com//6380
0,altosight.com//2534,altosight.com//760
0,altosight.com//2534,altosight.com//94
0,altosight.com//2534,altosight.com//95
0,altosight.com//3076,altosight.com//4054
0,altosight.com//3076,altosight.com//5257
0,altosight.com//3076,altosight.com//6380
0,altosight.com//3076,altosight.com//760
0,altosight.com//3076,altosight.com//94
0,altosight.com//3076,altosight.com//95
0,altosight.com//4054,altosight.com//5257
0,altosight.com//4054,altosight.com//6380
0,altosight.com//4054,altosight.com//760
0,altosight.com//4054,altosight.com//94
0,altosight.com//4054,altosight.com//95
0,altosight.com//5257,altosight.com//6380
0,altosight.com//5257,altosight.com//760
0,altosight.com//5257,altosight.com//94
0,altosight.com//5257,altosight.com//95
0,altosight.com//6380,altosight.com//760
0,altosight.com//6380,altosight.com//94
0,altosight.com//6380,altosight.com//95
0,altosight.com//760,altosight.com//94
0,altosight.com//760,altosight.com//95
0,altosight.com//94,altosight.com//95
1,altosight.com//10033,altosight.com//3223
1,altosight.com//10033,altosight.com//8843
1,altosight.com//3223,altosight.com//8843
2,altosight.com//10040,altosight.com//11107
2,altosight.com//10040,altosight.com//12300
2,altosight.com//10040,altosight.com//162
2,altosight.com//10040,altosight.com//1653
2,altosight.com//10040,altosight.com//1839
2,altosight.com//10040,altosight.com//244
2,altosight.com//10040,altosight.com//2508
2,altosight.com//10040,altosight.com//3370
2,altosight.com//10040,altosight.com//3729
2,altosight.com//10040,altosight.com//404
2,altosight.com//10040,altosight.com//7599
2,altosight.com//10040,altosight.com//792
2,altosight.com//10040,altosight.com//8447
2,altosight.com//10040,altosight.com//8573
2,altosight.com//11107,altosight.com//12300
2,altosight.com//11107,altosight.com//162
2,altosight.com//11107,altosight.com//1653
2,altosight.com//11107,altosight.com//1839
2,altosight.com//11107,altosight.com//244
2,altosight.com//11107,altosight.com//2508
2,altosight.com//11107,altosight.com//3370
2,altosight.com//11107,altosight.com//3729
2,altosight.com//11107,altosight.com//404
2,altosight.com//11107,altosight.com//7599
2,altosight.com//11107,altosight.com//792
2,altosight.com//11107,altosight.com//8447
2,altosight.com//11107,altosight.com//8573
2,altosight.com//12300,altosight.com//162
2,altosight.com//12300,altosight.com//1653
2,altosight.com//12300,altosight.com//1839
2,altosight.com//12300,altosight.com//244
2,altosight.com//12300,altosight.com//2508
2,altosight.com//12300,altosight.com//3370
2,altosight.com//12300,altosight.com//3729
2,altosight.com//12300,altosight.com//404
2,altosight.com//12300,altosight.com//7599
2,altosight.com//12300,altosight.com//792
2,altosight.com//12300,altosight.com//8447
2,altosight.com//12300,altosight.com//8573
2,altosight.com//162,altosight.com//1653
2,altosight.com//162,altosight.com//1839
2,altosight.com//162,altosight.com//244
2,altosight.com//162,altosight.com//2508
