mesTime,DQdimension,DQmetric,DQgranularity,DQvalue,DQexplanation,tableName,columnNames,dataset,explain,column,metric_family
2026-02-26 21:11:06.050740,Readability,wordnet,table,0.5242971230316983,"{'content_readability_wordnet_only': 0.5242971230316983, 'use_llm_fallback': False}",Adult,,data\adult.json,"{'content_readability_wordnet_only': 0.5242971230316983, 'use_llm_fallback': False}",,wordnet
2026-02-26 21:11:06.050740,Readability,wordnet,schema,0.6,"{'schema_readability_wordnet_only': 0.6, 'use_llm_fallback': False}",Adult,,data\adult.json,"{'schema_readability_wordnet_only': 0.6, 'use_llm_fallback': False}",,wordnet
2026-02-26 21:11:06.050740,Readability,wordnet,column,0.5847779107943437,"{'content_readability_wordnet_only': 0.5847779107943437, 'use_llm_fallback': False, 'schema_readability_column_name_wordnet_only': 0.25}",Adult,['workclass'],data\adult.json,"{'content_readability_wordnet_only': 0.5847779107943437, 'use_llm_fallback': False, 'schema_readability_column_name_wordnet_only': 0.25}",workclass,wordnet
2026-02-26 21:11:06.050740,Readability,wordnet,column,0.6254163396788405,"{'content_readability_wordnet_only': 0.6254163396788405, 'use_llm_fallback': False, 'schema_readability_column_name_wordnet_only': 1.0}",Adult,['education'],data\adult.json,"{'content_readability_wordnet_only': 0.6254163396788405, 'use_llm_fallback': False, 'schema_readability_column_name_wordnet_only': 1.0}",education,wordnet
2026-02-26 21:11:06.050740,Readability,wordnet,column,0.5538117441274684,"{'content_readability_wordnet_only': 0.5538117441274684, 'use_llm_fallback': False, 'schema_readability_column_name_wordnet_only': 0.25}",Adult,['marital.status'],data\adult.json,"{'content_readability_wordnet_only': 0.5538117441274684, 'use_llm_fallback': False, 'schema_readability_column_name_wordnet_only': 0.25}",marital.status,wordnet
2026-02-26 21:11:06.050740,Readability,wordnet,column,0.5972652606655857,"{'content_readability_wordnet_only': 0.5972652606655857, 'use_llm_fallback': False, 'schema_readability_column_name_wordnet_only': 1.0}",Adult,['occupation'],data\adult.json,"{'content_readability_wordnet_only': 0.5972652606655857, 'use_llm_fallback': False, 'schema_readability_column_name_wordnet_only': 1.0}",occupation,wordnet
2026-02-26 21:11:06.050740,Readability,wordnet,column,0.6891205433455335,"{'content_readability_wordnet_only': 0.6891205433455335, 'use_llm_fallback': False, 'schema_readability_column_name_wordnet_only': 1.0}",Adult,['relationship'],data\adult.json,"{'content_readability_wordnet_only': 0.6891205433455335, 'use_llm_fallback': False, 'schema_readability_column_name_wordnet_only': 1.0}",relationship,wordnet
2026-02-26 21:11:06.050740,Readability,wordnet,column,0.5274289351777286,"{'content_readability_wordnet_only': 0.5274289351777286, 'use_llm_fallback': False, 'schema_readability_column_name_wordnet_only': 1.0}",Adult,['race'],data\adult.json,"{'content_readability_wordnet_only': 0.5274289351777286, 'use_llm_fallback': False, 'schema_readability_column_name_wordnet_only': 1.0}",race,wordnet
2026-02-26 21:11:06.050740,Readability,wordnet,column,0.5790594017094114,"{'content_readability_wordnet_only': 0.5790594017094114, 'use_llm_fallback': False, 'schema_readability_column_name_wordnet_only': 1.0}",Adult,['sex'],data\adult.json,"{'content_readability_wordnet_only': 0.5790594017094114, 'use_llm_fallback': False, 'schema_readability_column_name_wordnet_only': 1.0}",sex,wordnet
2026-02-26 21:11:06.050740,Readability,wordnet,column,0.5617939717863728,"{'content_readability_wordnet_only': 0.5617939717863728, 'use_llm_fallback': False, 'schema_readability_column_name_wordnet_only': 0.25}",Adult,['native.country'],data\adult.json,"{'content_readability_wordnet_only': 0.5617939717863728, 'use_llm_fallback': False, 'schema_readability_column_name_wordnet_only': 0.25}",native.country,wordnet
